Power Consumed,StdNormalQuantiles,Confidence_Interval_L,Confidence_Interval_U
1.07E-06,-1.358411,-1.423384,-1.29399
1.07E-06,-1.360516,-1.425566,-1.296022
1.07E-06,-1.362627,-1.427754,-1.298059
1.07E-06,-1.364745,-1.429948,-1.300102
1.07E-06,-1.366868,-1.432149,-1.302151
1.07E-06,-1.368998,-1.434357,-1.304206
1.07E-06,-1.371134,-1.436572,-1.306266
1.07E-06,-1.373276,-1.438793,-1.308332
1.07E-06,-1.375424,-1.441021,-1.310404
1.07E-06,-1.377579,-1.443256,-1.312482
1.07E-06,-1.37974,-1.445497,-1.314566
1.07E-06,-1.381908,-1.447746,-1.316656
1.07E-06,-1.384082,-1.450002,-1.318752
1.07E-06,-1.386263,-1.452265,-1.320854
1.07E-06,-1.38845,-1.454535,-1.322962
1.07E-06,-1.390644,-1.456812,-1.325076
1.07E-06,-1.392845,-1.459096,-1.327197
1.07E-06,-1.395053,-1.461388,-1.329324
1.07E-06,-1.397267,-1.463686,-1.331457
1.07E-06,-1.399488,-1.465993,-1.333596
1.07E-06,-1.401716,-1.468307,-1.335742
1.07E-06,-1.403951,-1.470628,-1.337895
1.07E-06,-1.406194,-1.472957,-1.340054
1.07E-06,-1.408443,-1.475293,-1.342219
1.07E-06,-1.410699,-1.477638,-1.344391
1.07E-06,-1.412963,-1.47999,-1.34657
1.07E-06,-1.415234,-1.48235,-1.348756
1.07E-06,-1.417512,-1.484717,-1.350948
1.07E-06,-1.419797,-1.487093,-1.353147
1.07E-06,-1.42209,-1.489477,-1.355353
1.07E-06,-1.424391,-1.491869,-1.357566
1.07E-06,-1.426699,-1.494269,-1.359786
1.07E-06,-1.429015,-1.496677,-1.362013
1.07E-06,-1.431338,-1.499094,-1.364247
1.07E-06,-1.433669,-1.501518,-1.366488
1.07E-06,-1.436008,-1.503952,-1.368737
1.07E-06,-1.438355,-1.506394,-1.370993
1.07E-06,-1.44071,-1.508844,-1.373256
1.07E-06,-1.443073,-1.511303,-1.375526
1.07E-06,-1.445444,-1.513771,-1.377804
1.07E-06,-1.447823,-1.516248,-1.38009
1.07E-06,-1.45021,-1.518734,-1.382383
1.07E-06,-1.452605,-1.521228,-1.384684
1.07E-06,-1.455009,-1.523732,-1.386992
1.07E-06,-1.457422,-1.526245,-1.389309
1.07E-06,-1.459843,-1.528766,-1.391633
1.07E-06,-1.462272,-1.531298,-1.393965
1.07E-06,-1.46471,-1.533838,-1.396305
1.07E-06,-1.467157,-1.536389,-1.398653
1.08E-06,-1.469613,-1.538948,-1.401009
1.08E-06,-1.472077,-1.541517,-1.403374
1.08E-06,-1.474551,-1.544097,-1.405747
1.08E-06,-1.477033,-1.546685,-1.408128
1.08E-06,-1.479525,-1.549284,-1.410517
1.08E-06,-1.482026,-1.551893,-1.412915
1.08E-06,-1.484536,-1.554512,-1.415322
1.08E-06,-1.487056,-1.557141,-1.417737
1.08E-06,-1.489585,-1.55978,-1.420161
1.08E-06,-1.492124,-1.56243,-1.422593
1.08E-06,-1.494672,-1.56509,-1.425035
1.08E-06,-1.49723,-1.567761,-1.427485
1.08E-06,-1.499798,-1.570442,-1.429945
1.08E-06,-1.502376,-1.573134,-1.432414
1.08E-06,-1.504964,-1.575838,-1.434892
1.08E-06,-1.507562,-1.578552,-1.437379
1.08E-06,-1.51017,-1.581277,-1.439875
1.08E-06,-1.512789,-1.584013,-1.442381
1.08E-06,-1.515418,-1.586761,-1.444897
1.08E-06,-1.518057,-1.58952,-1.447422
1.08E-06,-1.520707,-1.592291,-1.449957
1.08E-06,-1.523368,-1.595074,-1.452502
1.08E-06,-1.52604,-1.597868,-1.455057
1.08E-06,-1.528722,-1.600674,-1.457622
1.08E-06,-1.531416,-1.603492,-1.460197
1.08E-06,-1.534121,-1.606323,-1.462782
1.08E-06,-1.536837,-1.609165,-1.465377
1.08E-06,-1.539564,-1.61202,-1.467983
1.08E-06,-1.542303,-1.614888,-1.470599
1.08E-06,-1.545053,-1.617768,-1.473227
1.08E-06,-1.547816,-1.620661,-1.475864
1.08E-06,-1.55059,-1.623567,-1.478513
1.08E-06,-1.553376,-1.626487,-1.481173
1.08E-06,-1.556174,-1.629419,-1.483843
1.08E-06,-1.558985,-1.632365,-1.486525
1.08E-06,-1.561808,-1.635324,-1.489218
1.08E-06,-1.564643,-1.638297,-1.491923
1.08E-06,-1.567491,-1.641283,-1.494639
1.08E-06,-1.570352,-1.644284,-1.497367
1.08E-06,-1.573225,-1.647299,-1.500106
1.08E-06,-1.576112,-1.650328,-1.502858
1.08E-06,-1.579012,-1.653372,-1.505621
1.08E-06,-1.581925,-1.65643,-1.508397
1.08E-06,-1.584852,-1.659503,-1.511185
1.08E-06,-1.587792,-1.662591,-1.513985
1.08E-06,-1.590746,-1.665693,-1.516798
1.08E-06,-1.593714,-1.668812,-1.519624
1.08E-06,-1.596697,-1.671945,-1.522462
1.08E-06,-1.599693,-1.675095,-1.525314
1.08E-06,-1.602704,-1.67826,-1.528178
1.08E-06,-1.60573,-1.681441,-1.531056
1.08E-06,-1.60877,-1.684639,-1.533947
1.08E-06,-1.611825,-1.687853,-1.536852
1.08E-06,-1.614895,-1.691083,-1.539771
1.08E-06,-1.617981,-1.694331,-1.542703
1.08E-06,-1.621082,-1.697595,-1.54565
1.08E-06,-1.624199,-1.700876,-1.548611
1.08E-06,-1.627332,-1.704176,-1.551586
1.08E-06,-1.63048,-1.707492,-1.554576
1.08E-06,-1.633645,-1.710827,-1.55758
1.08E-06,-1.636827,-1.71418,-1.5606
1.08E-06,-1.640025,-1.717551,-1.563634
1.08E-06,-1.64324,-1.72094,-1.566684
1.08E-06,-1.646472,-1.724349,-1.569749
1.08E-06,-1.649721,-1.727776,-1.57283
1.08E-06,-1.652988,-1.731223,-1.575927
1.08E-06,-1.656272,-1.73469,-1.579039
1.08E-06,-1.659575,-1.738176,-1.582168
1.08E-06,-1.662896,-1.741682,-1.585314
1.08E-06,-1.666235,-1.745209,-1.588476
1.08E-06,-1.669593,-1.748757,-1.591655
1.08E-06,-1.672969,-1.752325,-1.59485
1.09E-06,-1.676365,-1.755915,-1.598064
1.09E-06,-1.679781,-1.759526,-1.601295
1.09E-06,-1.683216,-1.763159,-1.604543
1.09E-06,-1.686671,-1.766814,-1.60781
1.09E-06,-1.690146,-1.770491,-1.611095
1.09E-06,-1.693642,-1.774192,-1.614398
1.09E-06,-1.697159,-1.777915,-1.61772
1.09E-06,-1.700696,-1.781662,-1.621061
1.09E-06,-1.704256,-1.785433,-1.624421
1.09E-06,-1.707837,-1.789228,-1.627801
1.09E-06,-1.71144,-1.793047,-1.631201
1.09E-06,-1.715065,-1.796891,-1.63462
1.09E-06,-1.718713,-1.80076,-1.63806
1.09E-06,-1.722384,-1.804655,-1.641521
1.09E-06,-1.726078,-1.808576,-1.645002
1.09E-06,-1.729796,-1.812524,-1.648505
1.09E-06,-1.733539,-1.816498,-1.652029
1.09E-06,-1.737305,-1.8205,-1.655576
1.09E-06,-1.741096,-1.824529,-1.659144
1.09E-06,-1.744913,-1.828586,-1.662735
1.09E-06,-1.748755,-1.832672,-1.666349
1.09E-06,-1.752623,-1.836787,-1.669985
1.09E-06,-1.756518,-1.840931,-1.673646
1.09E-06,-1.760439,-1.845106,-1.677331
1.09E-06,-1.764388,-1.849311,-1.681039
1.09E-06,-1.768364,-1.853547,-1.684773
1.09E-06,-1.772369,-1.857814,-1.688531
1.09E-06,-1.776402,-1.862114,-1.692315
1.10E-06,-1.780464,-1.866446,-1.696125
1.10E-06,-1.784556,-1.870812,-1.699961
1.10E-06,-1.788678,-1.875211,-1.703824
1.10E-06,-1.792831,-1.879645,-1.707714
1.10E-06,-1.797014,-1.884114,-1.711632
1.10E-06,-1.80123,-1.888618,-1.715578
1.10E-06,-1.805477,-1.893159,-1.719552
1.10E-06,-1.809758,-1.897737,-1.723556
1.10E-06,-1.814072,-1.902352,-1.727589
1.10E-06,-1.81842,-1.907006,-1.731652
1.10E-06,-1.822802,-1.911699,-1.735745
1.10E-06,-1.82722,-1.916432,-1.73987
1.10E-06,-1.831674,-1.921205,-1.744027
1.10E-06,-1.836164,-1.92602,-1.748216
1.10E-06,-1.840692,-1.930877,-1.752438
1.10E-06,-1.845258,-1.935778,-1.756693
1.10E-06,-1.849863,-1.940722,-1.760982
1.10E-06,-1.854507,-1.945711,-1.765307
1.10E-06,-1.859191,-1.950746,-1.769666
1.10E-06,-1.863917,-1.955828,-1.774062
1.11E-06,-1.868685,-1.960957,-1.778495
1.11E-06,-1.873495,-1.966136,-1.782965
1.11E-06,-1.87835,-1.971364,-1.787473
1.11E-06,-1.883249,-1.976643,-1.792021
1.11E-06,-1.888193,-1.981974,-1.796608
1.11E-06,-1.893185,-1.987358,-1.801236
1.11E-06,-1.898223,-1.992797,-1.805906
1.11E-06,-1.903311,-1.998291,-1.810618
1.11E-06,-1.908448,-2.003843,-1.815373
1.11E-06,-1.913636,-2.009452,-1.820173
1.11E-06,-1.918876,-2.015122,-1.825018
1.11E-06,-1.92417,-2.020852,-1.829909
1.11E-06,-1.929517,-2.026645,-1.834847
1.11E-06,-1.934921,-2.032503,-1.839834
1.11E-06,-1.940382,-2.038426,-1.84487
1.11E-06,-1.945901,-2.044416,-1.849957
1.11E-06,-1.95148,-2.050476,-1.855095
1.11E-06,-1.95712,-2.056606,-1.860286
1.11E-06,-1.962824,-2.06281,-1.865532
1.11E-06,-1.968592,-2.069088,-1.870833
1.11E-06,-1.974426,-2.075443,-1.876191
1.11E-06,-1.980328,-2.081877,-1.881608
1.12E-06,-1.9863,-2.088392,-1.887084
1.12E-06,-1.992344,-2.09499,-1.892622
1.12E-06,-1.998461,-2.101674,-1.898223
1.12E-06,-2.004654,-2.108447,-1.903888
1.12E-06,-2.010925,-2.11531,-1.90962
1.13E-06,-2.017276,-2.122267,-1.915421
1.13E-06,-2.02371,-2.129321,-1.921291
1.13E-06,-2.030228,-2.136474,-1.927233
1.13E-06,-2.036834,-2.14373,-1.93325
1.13E-06,-2.04353,-2.151092,-1.939343
1.13E-06,-2.050319,-2.158563,-1.945514
1.13E-06,-2.057203,-2.166148,-1.951767
1.13E-06,-2.064187,-2.173849,-1.958102
1.13E-06,-2.071273,-2.181671,-1.964524
1.13E-06,-2.078464,-2.189619,-1.971034
1.14E-06,-2.085764,-2.197696,-1.977636
1.14E-06,-2.093177,-2.205907,-1.984332
1.14E-06,-2.100707,-2.214257,-1.991126
1.14E-06,-2.108358,-2.222753,-1.998021
1.14E-06,-2.116135,-2.231398,-2.00502
1.14E-06,-2.124042,-2.240199,-2.012127
1.14E-06,-2.132083,-2.249163,-2.019346
1.14E-06,-2.140265,-2.258295,-2.026682
1.14E-06,-2.148593,-2.267604,-2.034137
1.14E-06,-2.157073,-2.277096,-2.041717
1.14E-06,-2.16571,-2.28678,-2.049427
1.14E-06,-2.174513,-2.296664,-2.057272
1.14E-06,-2.183487,-2.306757,-2.065257
1.14E-06,-2.19264,-2.317069,-2.073388
1.14E-06,-2.201981,-2.327611,-2.081671
1.14E-06,-2.211518,-2.338394,-2.090113
1.14E-06,-2.22126,-2.349431,-2.098721
1.14E-06,-2.231218,-2.360733,-2.107503
1.14E-06,-2.241403,-2.372317,-2.116465
1.14E-06,-2.251825,-2.384196,-2.125619
1.14E-06,-2.262498,-2.396388,-2.134971
1.14E-06,-2.273435,-2.408911,-2.144534
1.14E-06,-2.28465,-2.421784,-2.154316
1.15E-06,-2.296161,-2.43503,-2.164331
1.15E-06,-2.307984,-2.448673,-2.174591
1.15E-06,-2.320139,-2.462737,-2.185109
1.15E-06,-2.332647,-2.477253,-2.195902
1.15E-06,-2.345531,-2.492253,-2.206985
1.15E-06,-2.358816,-2.507771,-2.218376
1.15E-06,-2.372531,-2.523847,-2.230097
1.15E-06,-2.386708,-2.540527,-2.242167
1.16E-06,-2.401381,-2.557859,-2.254613
1.16E-06,-2.41659,-2.5759,-2.26746
1.16E-06,-2.432379,-2.594715,-2.28074
1.17E-06,-2.448799,-2.614376,-2.294485
1.17E-06,-2.465907,-2.634968,-2.308735
1.18E-06,-2.483769,-2.656589,-2.323532
1.19E-06,-2.502461,-2.679352,-2.338926
1.19E-06,-2.522069,-2.703392,-2.354973
1.19E-06,-2.542699,-2.728867,-2.371739
1.20E-06,-2.564471,-2.75597,-2.389299
1.21E-06,-2.58753,-2.784931,-2.407742
1.21E-06,-2.612054,-2.816036,-2.427173
1.21E-06,-2.638257,-2.849642,-2.44772
1.22E-06,-2.666408,-2.886203,-2.469534
1.22E-06,-2.696844,-2.926307,-2.492805
1.22E-06,-2.730005,-2.970739,-2.51777
1.22E-06,-2.766471,-3.020574,-2.544728
1.22E-06,-2.807034,-3.077342,-2.574072
1.23E-06,-2.852819,-3.143322,-2.606333
1.23E-06,-2.9055,-3.222118,-2.642249
1.25E-06,-2.967738,-3.319914,-2.682894
1.26E-06,-3.044157,-3.448627,-2.72994
1.28E-06,-3.14398,-3.635799,-2.786218
1.31E-06,-3.290527,-3.969788,-2.857198
1.35E-06,-3.587915,-5.106991,-2.956257
